,X.1,X,Submission.ID,Common.Name,Scientific.Name,Taxonomic.Order,Count,State.Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration..Min.,All.Obs.Reported,Distance.Traveled..km.,Area.Covered..ha.,Number.of.Observers,Breeding.Code,Species.Comments,Checklist.Comments
106,106,106,S22630516,Canada Goose,Branta canadensis,277,4,US-DE,Kent,Woodland Beach Wildlife Area,39.32639,-75.5099817,04-01-2015,04:00 PM,eBird - Traveling Count,33,1,0.644,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
107,107,107,S15003935,Canada Goose,Branta canadensis,277,25,US-MO,Lincoln,BK Leach CA- Bittern Basin Unit ,39.206009,-90.7628775,08-23-2013,01:12 PM,eBird - Casual Observation,0,1,NA,NA,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.6.2"
108,108,108,S14214054,Canada Goose,Branta canadensis,277,10,US-NV,Lincoln,Pahranagat NWR--North Riparian Area (Upper Lake),37.309765,-115.1314402,05-22-2013,07:00 AM,eBird - Traveling Count,300,1,2.414,NA,1,,,Submitted from  BirdLog NA for Android v1.7
109,109,109,S14389216,Canada Goose,Branta canadensis,277,X,US-CA,Los Angeles,Los Angeles County Arboretum & Botanic Garden,34.1435559,-118.0521078,06-10-2013,11:17 AM,eBird - Traveling Count,110,1,3.219,NA,1,,,Submitted from  BirdLog NA for Android v1.7
110,110,110,S13960528,Canada Goose,Branta canadensis,277,X,US-NV,Lyon,Fort Churchill and Carson River,39.2930591,-119.2515278,07-20-2012,07:00 AM,eBird - Traveling Count,300,1,4.828,NA,1,,,
111,111,111,S14230691,Canada Goose,Branta canadensis,277,X,US-AZ,Maricopa,Encanto Park,33.4740415,-112.0898581,05-24-2013,02:00 PM,eBird - Traveling Count,20,1,0.483,NA,1,,,Submitted from  BirdLog NA for Android v1.7
112,112,112,S12819520,Canada Goose,Branta canadensis,277,X,US-AL,Mobile,Grand Bay Rd,30.5261877,-88.3362579,02-02-2013,05:00 PM,eBird - Stationary Count,30,1,NA,NA,1,,,
113,113,113,S20961322,Canada Goose,Branta canadensis,277,500,US-NJ,Monmouth,18th Avenue,40.1637,-74.0829,12-19-2014,02:15 PM,eBird - Stationary Count,45,1,NA,NA,2,,low count,
114,114,114,S21308620,Canada Goose,Branta canadensis,277,300,US-NJ,Monmouth,Bailey's Corner Rd.--Field,40.1451089,-74.0701836,01-11-2015,04:47 AM,eBird - Stationary Count,28,1,NA,NA,4,,,
115,115,115,S11867461,Canada Goose,Branta canadensis,277,X,US-NY,Nassau,Jones Beach SP,40.5945237,-73.5104002,10-23-2012,05:00 PM,eBird - Traveling Count,90,1,3.219,NA,2,,,
116,116,116,S11867488,Canada Goose,Branta canadensis,277,X,US-NY,Nassau,Jones Beach SP,40.5945237,-73.5104002,10-24-2012,09:00 AM,eBird - Traveling Count,120,1,1.609,NA,2,,,
117,117,117,S16791669,Canada Goose,Branta canadensis,277,78,US-DE,New Castle,203 Lab,39.6657746,-75.7515065,02-04-2014,08:10 AM,eBird - Casual Observation,0,1,NA,NA,1,,,
118,118,118,S18818707,Canada Goose,Branta canadensis,277,5,US-DE,New Castle,"Appoquinimink River bridge, Rte. 9",39.465747,-75.6136351,06-17-2014,07:30 AM,eBird - Traveling Count,319,1,11.265,NA,1,,,Kayaking
119,119,119,S20879869,Canada Goose,Branta canadensis,277,70,US-DE,New Castle,Ashland Nature Center,39.7970734,-75.659668,12-13-2014,12:03 PM,eBird - Traveling Count,112,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
120,120,120,S21836496,Canada Goose,Branta canadensis,277,240,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,02-14-2015,04:49 PM,eBird - Stationary Count,10,1,NA,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
121,121,121,S22030280,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,02-22-2015,03:07 PM,eBird - Traveling Count,115,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
122,122,122,S23211285,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,05-03-2015,06:30 PM,eBird - Stationary Count,60,1,NA,NA,2,,,
123,123,123,S23344156,Canada Goose,Branta canadensis,277,15,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,05-09-2015,08:00 PM,eBird - Stationary Count,29,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
124,124,124,S20729929,Canada Goose,Branta canadensis,277,150,US-DE,New Castle,Battery Park,39.657567,-75.564802,11-29-2014,03:40 PM,eBird - Traveling Count,75,1,0.644,NA,4,,,"<br />Submitted from BirdLog World for iOS, version 1.8"
125,125,125,S23211089,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Biddle Point (C&D canal),39.5542541,-75.6175134,05-03-2015,05:30 PM,eBird - Stationary Count,45,1,NA,NA,2,,,
126,126,126,S18812032,Canada Goose,Branta canadensis,277,2,US-DE,New Castle,Blackbird Creek,39.430757,-75.6006145,06-16-2014,07:30 AM,eBird - Traveling Count,30,1,1.609,NA,1,,,Kayaking Submitted from  BirdLog NA for Android v1.9.3
127,127,127,S21726576,Canada Goose,Branta canadensis,277,200,US-DE,New Castle,Cedar Swamp Wildlife Area,39.3894043,-75.5462666,02-08-2015,08:00 AM,eBird - Traveling Count,210,1,4.828,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
128,128,128,S21283718,Canada Goose,Branta canadensis,277,50,US-DE,New Castle,Chambers rock x Creek Road Trail,39.7326926,-75.7637465,01-10-2015,01:57 PM,eBird - Traveling Count,128,1,3.219,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
129,129,129,S22030144,Canada Goose,Branta canadensis,277,20,US-DE,New Castle,Chambers rock x Creek Road Trail,39.7326926,-75.7637465,02-17-2015,03:22 PM,eBird - Traveling Count,114,1,1.609,NA,1,,,Late submission.  Submitted from  BirdLog NA for Android v1.9.6
130,130,130,S21807717,Canada Goose,Branta canadensis,277,400,US-DE,New Castle,Coverdale Farm (private),39.8118986,-75.6383801,02-13-2015,04:19 PM,eBird - Traveling Count,57,1,0.805,NA,13,,,Submitted from  BirdLog NA for Android v1.9.6
131,131,131,S22269040,Canada Goose,Branta canadensis,277,40,US-DE,New Castle,Delaware City Waterfront,39.57959,-75.5872,03-07-2015,11:15 AM,eBird - Stationary Count,120,1,NA,NA,2,,,
132,132,132,S21836291,Canada Goose,Branta canadensis,277,2,US-DE,New Castle,Delaware City Waterfront - ABA HQ,39.5795957,-75.5872035,02-14-2015,01:15 PM,eBird - Traveling Count,10,1,0.161,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
133,133,133,S18580031,Canada Goose,Branta canadensis,277,4,US-DE,New Castle,"Delaware City, 108 North Reedy Point Road",39.56233,-75.58679,05-27-2014,05:49 AM,eBird - Stationary Count,10,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
134,134,134,S17162405,Canada Goose,Branta canadensis,277,100,US-DE,New Castle,Fleming Landing Road,39.3960087,-75.5819263,02-23-2014,10:00 AM,eBird - Stationary Count,30,1,NA,NA,1,,,
135,135,135,S21836500,Canada Goose,Branta canadensis,277,15,US-DE,New Castle,Fort Dupont SP--Delaware River lookout,39.5736747,-75.5800581,02-14-2015,02:30 PM,eBird - Traveling Count,116,1,0.805,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
136,136,136,S22030220,Canada Goose,Branta canadensis,277,20,US-DE,New Castle,Fort Dupont SP--Delaware River lookout,39.5736747,-75.5800581,02-22-2015,01:05 PM,eBird - Traveling Count,72,1,0.483,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
137,137,137,S18317243,Canada Goose,Branta canadensis,277,18,US-DE,New Castle,Gunning Bedford/Dragon Run,39.5731163,-75.602211,05-10-2014,04:20 AM,eBird - Traveling Count,143,1,1.609,NA,3,,,"msarver <br />Submitted from BirdLog NA for iOS, version 1.7.1"
138,138,138,S18317240,Canada Goose,Branta canadensis,277,9,US-DE,New Castle,Lums Pond State Park,39.5607834,-75.718399,05-10-2014,07:08 AM,eBird - Traveling Count,133,1,2.414,NA,2,,,
139,139,139,S18100912,Canada Goose,Branta canadensis,277,2,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,04-27-2014,06:49 AM,eBird - Traveling Count,198,1,3.219,NA,6,,,"Pledge to Fledge with Emily Dunn, Matt Boone, Mason Sieges, Becky Kern, and Taj Schottland. <br />Submitted from BirdLog NA for iOS, version 1.7.1"
140,140,140,S18176734,Canada Goose,Branta canadensis,277,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,05-02-2014,06:36 AM,eBird - Traveling Count,112,1,1.207,NA,5,,,Submitted from  BirdLog NA for Android v1.9.3
141,141,141,S18891575,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,06-24-2014,06:41 AM,eBird - Traveling Count,66,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
142,142,142,S19790301,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-10-2014,06:27 AM,eBird - Traveling Count,50,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
143,143,143,S19834624,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-13-2014,06:53 AM,eBird - Traveling Count,245,1,1.609,NA,30,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.6"
144,144,144,S19823195,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-13-2014,05:04 PM,eBird - Traveling Count,128,1,0.805,NA,7,,,Submitted from  BirdLog NA for Android v1.9.6
145,145,145,S19864629,Canada Goose,Branta canadensis,277,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-18-2014,07:16 AM,eBird - Traveling Count,68,1,0.805,NA,3,,,Submitted from  BirdLog NA for Android v1.9.6
146,146,146,S20024781,Canada Goose,Branta canadensis,277,10,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,09-28-2014,07:40 AM,eBird - Traveling Count,120,1,0.805,NA,4,,,
147,147,147,S22636123,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,04-01-2015,07:05 PM,eBird - Stationary Count,50,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
148,148,148,S22640111,Canada Goose,Branta canadensis,277,3,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,04-02-2015,08:47 AM,eBird - Traveling Count,57,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
149,149,149,S22695256,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,04-05-2015,08:10 AM,eBird - Traveling Count,128,1,3.219,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
150,150,150,S22836694,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,04-13-2015,06:54 AM,eBird - Traveling Count,55,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
151,151,151,S23139944,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,04-29-2015,07:13 AM,eBird - Traveling Count,88,1,1.609,NA,3,,,Submitted from  BirdLog NA for Android v1.9.6
152,152,152,S18658084,Canada Goose,Branta canadensis,277,4,US-DE,New Castle,"Middletown, 1210 Dutch Neck Road",39.5521,-75.60227,06-02-2014,06:11 AM,eBird - Stationary Count,14,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
153,153,153,S18658046,Canada Goose,Branta canadensis,277,10,US-DE,New Castle,"Middletown, 1226-1298 Dutch Neck Road",39.5557,-75.59123,06-02-2014,05:55 AM,eBird - Stationary Count,11,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
154,154,154,S18580371,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,"Middletown, 270 Reedy Point Road",39.55654,-75.58249,05-27-2014,06:44 AM,eBird - Stationary Count,13,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
155,155,155,S22030308,Canada Goose,Branta canadensis,277,100,US-DE,New Castle,"Middletown, 740 Delaware City Port Penn Road",39.53004,-75.57231,02-22-2015,05:13 PM,eBird - Traveling Count,60,1,0.644,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
156,156,156,S21836280,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,"Middletown, Airfield Road",39.57527,-75.58849,02-14-2015,01:35 PM,eBird - Traveling Count,60,1,0.644,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
157,157,157,S18504761,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,"New Castle, 737-747 Cox Neck Road",39.56287,-75.61104,05-22-2014,06:07 AM,eBird - Stationary Count,9,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
158,158,158,S15751390,Canada Goose,Branta canadensis,277,10,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,11-24-2013,08:30 AM,eBird - Traveling Count,30,1,1.609,NA,1,,,
159,159,159,S15900163,Canada Goose,Branta canadensis,277,20,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,12-08-2013,10:30 AM,eBird - Traveling Count,30,1,0.805,NA,1,,,
160,160,160,S18351326,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,05-11-2014,06:25 PM,eBird - Traveling Count,17,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
161,161,161,S20731503,Canada Goose,Branta canadensis,277,500,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,11-29-2014,11:52 AM,eBird - Traveling Count,65,1,1.207,NA,4,,Careful count,"<br />Submitted from BirdLog World for iOS, version 1.8"
162,162,162,S20880762,Canada Goose,Branta canadensis,277,63,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,12-13-2014,02:18 PM,eBird - Traveling Count,32,1,0.805,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
163,163,163,S21544447,Canada Goose,Branta canadensis,277,900,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,01-24-2015,04:26 PM,eBird - Traveling Count,11,1,0.322,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
164,164,164,S21679239,Canada Goose,Branta canadensis,277,200,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,02-03-2015,04:00 PM,eBird - Traveling Count,30,1,1.609,NA,2,,,
165,165,165,S21717440,Canada Goose,Branta canadensis,277,137,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,02-07-2015,01:15 PM,eBird - Traveling Count,10,1,0.161,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
166,166,166,S22039264,Canada Goose,Branta canadensis,277,7,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,02-23-2015,10:05 AM,eBird - Traveling Count,10,1,0.161,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
167,167,167,S22065431,Canada Goose,Branta canadensis,277,500,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,02-25-2015,07:21 AM,eBird - Traveling Count,51,1,2.012,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
168,168,168,S18367980,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,"Newark, 501-585 Wedgewood Road",39.71068,-75.77257,05-13-2014,06:00 AM,eBird - Stationary Count,31,1,NA,NA,2,,,Submitted from  BirdLog NA for Android v1.9.3
169,169,169,S22043159,Canada Goose,Branta canadensis,277,15,US-DE,New Castle,Peterson Wildlife Refuge - DuPont Env. Ed. Center,39.7227022,-75.5608106,02-23-2015,01:27 PM,eBird - Traveling Count,35,1,1.207,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
170,170,170,S18315616,Canada Goose,Branta canadensis,277,10,US-DE,New Castle,Summit Bridge Ponds,39.54537,-75.74354,05-10-2014,10:38 AM,eBird - Traveling Count,88,1,3.219,NA,2,,,Submitted from  BirdLog NA for Android v1.9.3
171,171,171,S17162335,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,"Townsend, 306-346 Delaware 9",39.42697,-75.63174,02-23-2014,08:56 AM,eBird - Stationary Count,15,1,NA,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
172,172,172,S18298488,Canada Goose,Branta canadensis,277,61,US-DE,New Castle,UD--South Campus (General),39.6631142,-75.7507753,05-08-2014,06:49 PM,eBird - Traveling Count,90,1,2.816,NA,2,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
173,173,173,S18119187,Canada Goose,Branta canadensis,277,3,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,04-28-2014,08:45 AM,eBird - Traveling Count,10,1,0.161,NA,3,,,
174,174,174,S18177981,Canada Goose,Branta canadensis,277,2,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,05-01-2014,05:40 PM,eBird - Traveling Count,23,1,0.402,NA,3,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
175,175,175,S18243791,Canada Goose,Branta canadensis,277,10,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,05-05-2014,07:20 PM,eBird - Traveling Count,85,1,8.047,NA,1,,,
176,176,176,S18221180,Canada Goose,Branta canadensis,277,12,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,05-04-2014,04:00 PM,eBird - Stationary Count,5,1,NA,NA,1,,,
177,177,177,S18225810,Canada Goose,Branta canadensis,277,15,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,05-04-2014,07:55 PM,eBird - Stationary Count,10,1,NA,NA,1,,,
178,178,178,S18270711,Canada Goose,Branta canadensis,277,5,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,05-07-2014,02:26 PM,eBird - Traveling Count,15,1,1.207,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
179,179,179,S18471714,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,05-19-2014,07:25 PM,eBird - Traveling Count,53,1,2.414,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
180,180,180,S19804604,Canada Goose,Branta canadensis,277,100,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,09-11-2014,06:18 PM,eBird - Traveling Count,99,1,2.414,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
181,181,181,S21652305,Canada Goose,Branta canadensis,277,500,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,02-02-2015,02:25 PM,eBird - Traveling Count,20,1,1.609,NA,2,,,
182,182,182,S18249178,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP,39.711,-75.76,05-06-2014,06:37 AM,eBird - Traveling Count,100,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
183,183,183,S18298179,Canada Goose,Branta canadensis,277,2,US-DE,New Castle,White Clay Creek SP,39.711,-75.76,05-09-2014,06:03 AM,eBird - Traveling Count,113,1,2.414,NA,1,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
184,184,184,S16419798,Canada Goose,Branta canadensis,277,20,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,01-18-2014,04:30 PM,eBird - Traveling Count,60,1,1.609,NA,1,,,
185,185,185,S22849339,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,04-13-2015,05:10 PM,eBird - Traveling Count,90,1,3.219,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
186,186,186,S22941110,Canada Goose,Branta canadensis,277,4,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,04-19-2015,08:38 AM,eBird - Traveling Count,99,1,2.414,NA,2,,,Submitted from  BirdLog NA for Android v1.9.6
187,187,187,S23139947,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,04-30-2015,07:14 AM,eBird - Traveling Count,99,1,2.414,NA,3,,,Submitted from  BirdLog NA for Android v1.9.6
188,188,188,S23300306,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,05-08-2015,06:33 AM,eBird - Traveling Count,96,1,2.414,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
189,189,189,S22058850,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Disc Golf Course,39.7157493,-75.7777905,02-24-2015,04:43 PM,eBird - Traveling Count,59,1,1.207,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
190,190,190,S18368506,Canada Goose,Branta canadensis,277,2,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,05-13-2014,06:35 AM,eBird - Traveling Count,60,1,1.609,NA,2,,,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
191,191,191,S20965332,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,12-20-2014,03:43 PM,eBird - Traveling Count,54,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
192,192,192,S21679240,Canada Goose,Branta canadensis,277,25,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,02-04-2015,04:15 PM,eBird - Casual Observation,0,0,NA,NA,2,,,Hiking with a purpose
193,193,193,S22705641,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,04-05-2015,05:45 PM,eBird - Traveling Count,84,1,2.414,NA,1,,,Submitted from  BirdLog NA for Android v1.9.6
194,194,194,S17564503,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,03-22-2014,12:50 PM,eBird - Traveling Count,83,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
195,195,195,S17715322,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,04-02-2014,05:30 PM,eBird - Traveling Count,87,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
196,196,196,S17754648,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,04-05-2014,01:58 PM,eBird - Traveling Count,89,1,3.219,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
197,197,197,S17777295,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,04-06-2014,05:28 PM,eBird - Traveling Count,78,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
198,198,198,S17808273,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,04-08-2014,06:21 PM,eBird - Traveling Count,62,1,1.609,NA,1,,,Submitted from  BirdLog NA for Android v1.9.3
