Submission.ID,Common.Name,Scientific.Name,Taxonomic.Order,Count,State.Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration..Min.,All.Obs.Reported,Distance.Traveled..km.,Area.Covered..ha.,Number.of.Observers,Breeding.Code,Species.Comments,Checklist.Comments
S15003935,Canada Goose,Branta canadensis,277,25,US-MO,Lincoln,BK Leach CA- Bittern Basin Unit ,39.206009,-90.7628775,8/23/2013,1:12 PM,eBird - Casual Observation,0,1,NA,NA,1,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.6.2"
S14214054,Canada Goose,Branta canadensis,277,10,US-NV,Lincoln,Pahranagat NWR--North Riparian Area (Upper Lake),37.309765,-115.1314402,5/22/2013,7:00 AM,eBird - Traveling Count,300,1,2.414,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.7
S14389216,Canada Goose,Branta canadensis,277,X,US-CA,Los Angeles,Los Angeles County Arboretum & Botanic Garden,34.1435559,-118.0521078,6/10/2013,11:17 AM,eBird - Traveling Count,110,1,3.219,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.7
S13960528,Canada Goose,Branta canadensis,277,X,US-NV,Lyon,Fort Churchill and Carson River,39.2930591,-119.2515278,7/20/2012,7:00 AM,eBird - Traveling Count,300,1,4.828,NA,1,NA,NA,NA
S14230691,Canada Goose,Branta canadensis,277,X,US-AZ,Maricopa,Encanto Park,33.4740415,-112.0898581,5/24/2013,2:00 PM,eBird - Traveling Count,20,1,0.483,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.7
S12819520,Canada Goose,Branta canadensis,277,X,US-AL,Mobile,Grand Bay Rd,30.5261877,-88.3362579,2/2/2013,5:00 PM,eBird - Stationary Count,30,1,NA,NA,1,NA,NA,NA
S20961322,Canada Goose,Branta canadensis,277,500,US-NJ,Monmouth,18th Avenue,40.1637,-74.0829,12/19/2014,2:15 PM,eBird - Stationary Count,45,1,NA,NA,2,NA,low count,NA
S21308620,Canada Goose,Branta canadensis,277,300,US-NJ,Monmouth,Bailey's Corner Rd.--Field,40.1451089,-74.0701836,1/11/2015,4:47 AM,eBird - Stationary Count,28,1,NA,NA,4,NA,NA,NA
S11867461,Canada Goose,Branta canadensis,277,X,US-NY,Nassau,Jones Beach SP,40.5945237,-73.5104002,10/23/2012,5:00 PM,eBird - Traveling Count,90,1,3.219,NA,2,NA,NA,NA
S11867488,Canada Goose,Branta canadensis,277,X,US-NY,Nassau,Jones Beach SP,40.5945237,-73.5104002,10/24/2012,9:00 AM,eBird - Traveling Count,120,1,1.609,NA,2,NA,NA,NA
S16791669,Canada Goose,Branta canadensis,277,78,US-DE,New Castle,203 Lab,39.6657746,-75.7515065,2/4/2014,8:10 AM,eBird - Casual Observation,0,1,NA,NA,1,NA,NA,NA
S18818707,Canada Goose,Branta canadensis,277,5,US-DE,New Castle,"Appoquinimink River bridge, Rte. 9",39.465747,-75.6136351,6/17/2014,7:30 AM,eBird - Traveling Count,319,1,11.265,NA,1,NA,NA,Kayaking
S20879869,Canada Goose,Branta canadensis,277,70,US-DE,New Castle,Ashland Nature Center,39.7970734,-75.659668,12/13/2014,12:03 PM,eBird - Traveling Count,112,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21836496,Canada Goose,Branta canadensis,277,240,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,2/14/2015,4:49 PM,eBird - Stationary Count,10,1,NA,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22030280,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,2/22/2015,3:07 PM,eBird - Traveling Count,115,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S23211285,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,5/3/2015,6:30 PM,eBird - Stationary Count,60,1,NA,NA,2,NA,NA,NA
S23344156,Canada Goose,Branta canadensis,277,15,US-DE,New Castle,Augustine Wildlife Area--Yardley Dale Tract,39.5348286,-75.5861521,5/9/2015,8:00 PM,eBird - Stationary Count,29,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S20729929,Canada Goose,Branta canadensis,277,150,US-DE,New Castle,Battery Park,39.657567,-75.564802,11/29/2014,3:40 PM,eBird - Traveling Count,75,1,0.644,NA,4,NA,NA,"<br />Submitted from BirdLog World for iOS, version 1.8"
S23211089,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Biddle Point (C&D canal),39.5542541,-75.6175134,5/3/2015,5:30 PM,eBird - Stationary Count,45,1,NA,NA,2,NA,NA,NA
S18812032,Canada Goose,Branta canadensis,277,2,US-DE,New Castle,Blackbird Creek,39.430757,-75.6006145,6/16/2014,7:30 AM,eBird - Traveling Count,30,1,1.609,NA,1,NA,NA,Kayaking Submitted from  BirdLog NA for Android v1.9.3
S21726576,Canada Goose,Branta canadensis,277,200,US-DE,New Castle,Cedar Swamp Wildlife Area,39.3894043,-75.5462666,2/8/2015,8:00 AM,eBird - Traveling Count,210,1,4.828,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21283718,Canada Goose,Branta canadensis,277,50,US-DE,New Castle,Chambers rock x Creek Road Trail,39.7326926,-75.7637465,1/10/2015,1:57 PM,eBird - Traveling Count,128,1,3.219,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22030144,Canada Goose,Branta canadensis,277,20,US-DE,New Castle,Chambers rock x Creek Road Trail,39.7326926,-75.7637465,2/17/2015,3:22 PM,eBird - Traveling Count,114,1,1.609,NA,1,NA,NA,Late submission.  Submitted from  BirdLog NA for Android v1.9.6
S21807717,Canada Goose,Branta canadensis,277,400,US-DE,New Castle,Coverdale Farm (private),39.8118986,-75.6383801,2/13/2015,4:19 PM,eBird - Traveling Count,57,1,0.805,NA,13,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22269040,Canada Goose,Branta canadensis,277,40,US-DE,New Castle,Delaware City Waterfront,39.57959,-75.5872,3/7/2015,11:15 AM,eBird - Stationary Count,120,1,NA,NA,2,NA,NA,NA
S21836291,Canada Goose,Branta canadensis,277,2,US-DE,New Castle,Delaware City Waterfront - ABA HQ,39.5795957,-75.5872035,2/14/2015,1:15 PM,eBird - Traveling Count,10,1,0.161,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18580031,Canada Goose,Branta canadensis,277,4,US-DE,New Castle,"Delaware City, 108 North Reedy Point Road",39.56233,-75.58679,5/27/2014,5:49 AM,eBird - Stationary Count,10,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S17162405,Canada Goose,Branta canadensis,277,100,US-DE,New Castle,Fleming Landing Road,39.3960087,-75.5819263,2/23/2014,10:00 AM,eBird - Stationary Count,30,1,NA,NA,1,NA,NA,NA
S21836500,Canada Goose,Branta canadensis,277,15,US-DE,New Castle,Fort Dupont SP--Delaware River lookout,39.5736747,-75.5800581,2/14/2015,2:30 PM,eBird - Traveling Count,116,1,0.805,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22030220,Canada Goose,Branta canadensis,277,20,US-DE,New Castle,Fort Dupont SP--Delaware River lookout,39.5736747,-75.5800581,2/22/2015,1:05 PM,eBird - Traveling Count,72,1,0.483,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18317243,Canada Goose,Branta canadensis,277,18,US-DE,New Castle,Gunning Bedford/Dragon Run,39.5731163,-75.602211,5/10/2014,4:20 AM,eBird - Traveling Count,143,1,1.609,NA,3,NA,NA,"msarver <br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18317240,Canada Goose,Branta canadensis,277,9,US-DE,New Castle,Lums Pond State Park,39.5607834,-75.718399,5/10/2014,7:08 AM,eBird - Traveling Count,133,1,2.414,NA,2,NA,NA,NA
S18100912,Canada Goose,Branta canadensis,277,2,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/27/2014,6:49 AM,eBird - Traveling Count,198,1,3.219,NA,6,NA,NA,"Pledge to Fledge with Emily Dunn, Matt Boone, Mason Sieges, Becky Kern, and Taj Schottland. <br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18176734,Canada Goose,Branta canadensis,277,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,5/2/2014,6:36 AM,eBird - Traveling Count,112,1,1.207,NA,5,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18891575,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,6/24/2014,6:41 AM,eBird - Traveling Count,66,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S19790301,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/10/2014,6:27 AM,eBird - Traveling Count,50,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S19834624,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/13/2014,6:53 AM,eBird - Traveling Count,245,1,1.609,NA,30,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.6"
S19823195,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/13/2014,5:04 PM,eBird - Traveling Count,128,1,0.805,NA,7,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S19864629,Canada Goose,Branta canadensis,277,5,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/18/2014,7:16 AM,eBird - Traveling Count,68,1,0.805,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S20024781,Canada Goose,Branta canadensis,277,10,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,9/28/2014,7:40 AM,eBird - Traveling Count,120,1,0.805,NA,4,NA,NA,NA
S22636123,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/1/2015,7:05 PM,eBird - Stationary Count,50,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22640111,Canada Goose,Branta canadensis,277,3,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/2/2015,8:47 AM,eBird - Traveling Count,57,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22695256,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/5/2015,8:10 AM,eBird - Traveling Count,128,1,3.219,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22836694,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/13/2015,6:54 AM,eBird - Traveling Count,55,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S23139944,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,Middle Run Natural Area,39.7158527,-75.7233417,4/29/2015,7:13 AM,eBird - Traveling Count,88,1,1.609,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18658084,Canada Goose,Branta canadensis,277,4,US-DE,New Castle,"Middletown, 1210 Dutch Neck Road",39.5521,-75.60227,6/2/2014,6:11 AM,eBird - Stationary Count,14,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18658046,Canada Goose,Branta canadensis,277,10,US-DE,New Castle,"Middletown, 1226-1298 Dutch Neck Road",39.5557,-75.59123,6/2/2014,5:55 AM,eBird - Stationary Count,11,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18580371,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,"Middletown, 270 Reedy Point Road",39.55654,-75.58249,5/27/2014,6:44 AM,eBird - Stationary Count,13,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S22030308,Canada Goose,Branta canadensis,277,100,US-DE,New Castle,"Middletown, 740 Delaware City Port Penn Road",39.53004,-75.57231,2/22/2015,5:13 PM,eBird - Traveling Count,60,1,0.644,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21836280,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,"Middletown, Airfield Road",39.57527,-75.58849,2/14/2015,1:35 PM,eBird - Traveling Count,60,1,0.644,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18504761,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,"New Castle, 737-747 Cox Neck Road",39.56287,-75.61104,5/22/2014,6:07 AM,eBird - Stationary Count,9,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S15751390,Canada Goose,Branta canadensis,277,10,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,11/24/2013,8:30 AM,eBird - Traveling Count,30,1,1.609,NA,1,NA,NA,NA
S15900163,Canada Goose,Branta canadensis,277,20,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,12/8/2013,10:30 AM,eBird - Traveling Count,30,1,0.805,NA,1,NA,NA,NA
S18351326,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,5/11/2014,6:25 PM,eBird - Traveling Count,17,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S20731503,Canada Goose,Branta canadensis,277,500,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,11/29/2014,11:52 AM,eBird - Traveling Count,65,1,1.207,NA,4,NA,Careful count,"<br />Submitted from BirdLog World for iOS, version 1.8"
S20880762,Canada Goose,Branta canadensis,277,63,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,12/13/2014,2:18 PM,eBird - Traveling Count,32,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21544447,Canada Goose,Branta canadensis,277,900,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,1/24/2015,4:26 PM,eBird - Traveling Count,11,1,0.322,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21679239,Canada Goose,Branta canadensis,277,200,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,2/3/2015,4:00 PM,eBird - Traveling Count,30,1,1.609,NA,2,NA,NA,NA
S21717440,Canada Goose,Branta canadensis,277,137,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,2/7/2015,1:15 PM,eBird - Traveling Count,10,1,0.161,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22039264,Canada Goose,Branta canadensis,277,7,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,2/23/2015,10:05 AM,eBird - Traveling Count,10,1,0.161,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22065431,Canada Goose,Branta canadensis,277,500,US-DE,New Castle,Newark Reservoir,39.6947717,-75.7445526,2/25/2015,7:21 AM,eBird - Traveling Count,51,1,2.012,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18367980,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,"Newark, 501-585 Wedgewood Road",39.71068,-75.77257,5/13/2014,6:00 AM,eBird - Stationary Count,31,1,NA,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S22043159,Canada Goose,Branta canadensis,277,15,US-DE,New Castle,Peterson Wildlife Refuge - DuPont Env. Ed. Center,39.7227022,-75.5608106,2/23/2015,1:27 PM,eBird - Traveling Count,35,1,1.207,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18315616,Canada Goose,Branta canadensis,277,10,US-DE,New Castle,Summit Bridge Ponds,39.54537,-75.74354,5/10/2014,10:38 AM,eBird - Traveling Count,88,1,3.219,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S17162335,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,"Townsend, 306-346 Delaware 9",39.42697,-75.63174,2/23/2014,8:56 AM,eBird - Stationary Count,15,1,NA,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18298488,Canada Goose,Branta canadensis,277,61,US-DE,New Castle,UD--South Campus (General),39.6631142,-75.7507753,5/8/2014,6:49 PM,eBird - Traveling Count,90,1,2.816,NA,2,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18119187,Canada Goose,Branta canadensis,277,3,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,4/28/2014,8:45 AM,eBird - Traveling Count,10,1,0.161,NA,3,NA,NA,NA
S18177981,Canada Goose,Branta canadensis,277,2,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,5/1/2014,5:40 PM,eBird - Traveling Count,23,1,0.402,NA,3,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S18243791,Canada Goose,Branta canadensis,277,10,US-DE,New Castle,UD--Townsend Hall,39.66564,-75.75134,5/5/2014,7:20 PM,eBird - Traveling Count,85,1,8.047,NA,1,NA,NA,NA
S18221180,Canada Goose,Branta canadensis,277,12,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,5/4/2014,4:00 PM,eBird - Stationary Count,5,1,NA,NA,1,NA,NA,NA
S18225810,Canada Goose,Branta canadensis,277,15,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,5/4/2014,7:55 PM,eBird - Stationary Count,10,1,NA,NA,1,NA,NA,NA
S18270711,Canada Goose,Branta canadensis,277,5,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,5/7/2014,2:26 PM,eBird - Traveling Count,15,1,1.207,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18471714,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,5/19/2014,7:25 PM,eBird - Traveling Count,53,1,2.414,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S19804604,Canada Goose,Branta canadensis,277,100,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,9/11/2014,6:18 PM,eBird - Traveling Count,99,1,2.414,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21652305,Canada Goose,Branta canadensis,277,500,US-DE,New Castle,University of Delaware Farm,39.6662733,-75.745637,2/2/2015,2:25 PM,eBird - Traveling Count,20,1,1.609,NA,2,NA,NA,NA
S18249178,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP,39.711,-75.76,5/6/2014,6:37 AM,eBird - Traveling Count,100,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18298179,Canada Goose,Branta canadensis,277,2,US-DE,New Castle,White Clay Creek SP,39.711,-75.76,5/9/2014,6:03 AM,eBird - Traveling Count,113,1,2.414,NA,1,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S16419798,Canada Goose,Branta canadensis,277,20,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,1/18/2014,4:30 PM,eBird - Traveling Count,60,1,1.609,NA,1,NA,NA,NA
S22849339,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,4/13/2015,5:10 PM,eBird - Traveling Count,90,1,3.219,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22941110,Canada Goose,Branta canadensis,277,4,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,4/19/2015,8:38 AM,eBird - Traveling Count,99,1,2.414,NA,2,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S23139947,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,4/30/2015,7:14 AM,eBird - Traveling Count,99,1,2.414,NA,3,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S23300306,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Creek Rd.,39.7046445,-75.7563742,5/8/2015,6:33 AM,eBird - Traveling Count,96,1,2.414,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S22058850,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Disc Golf Course,39.7157493,-75.7777905,2/24/2015,4:43 PM,eBird - Traveling Count,59,1,1.207,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18368506,Canada Goose,Branta canadensis,277,2,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,5/13/2014,6:35 AM,eBird - Traveling Count,60,1,1.609,NA,2,NA,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1"
S20965332,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,12/20/2014,3:43 PM,eBird - Traveling Count,54,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S21679240,Canada Goose,Branta canadensis,277,25,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,2/4/2015,4:15 PM,eBird - Casual Observation,0,0,NA,NA,2,NA,NA,Hiking with a purpose
S22705641,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Hopkins Rd.,39.7263,-75.7672334,4/5/2015,5:45 PM,eBird - Traveling Count,84,1,2.414,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S17564503,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,3/22/2014,12:50 PM,eBird - Traveling Count,83,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S17715322,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,4/2/2014,5:30 PM,eBird - Traveling Count,87,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S17754648,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,4/5/2014,1:58 PM,eBird - Traveling Count,89,1,3.219,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S17777295,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,4/6/2014,5:28 PM,eBird - Traveling Count,78,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S17808273,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,4/8/2014,6:21 PM,eBird - Traveling Count,62,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S17860123,Canada Goose,Branta canadensis,277,1,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,4/12/2014,4:55 PM,eBird - Traveling Count,81,1,3.219,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18215309,Canada Goose,Branta canadensis,277,4,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,5/4/2014,10:15 AM,eBird - Traveling Count,151,1,1.609,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S18351327,Canada Goose,Branta canadensis,277,X,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,5/12/2014,6:27 AM,eBird - Traveling Count,69,1,0.805,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
S20882197,Canada Goose,Branta canadensis,277,140,US-DE,New Castle,White Clay Creek SP--Paper Mill Road entrance,39.6914414,-75.7512612,12/13/2014,2:59 PM,eBird - Traveling Count,45,1,1.207,NA,1,NA,NA,Submitted from  BirdLog NA for Android v1.9.6
S18242671,Canada Goose,Branta canadensis,277,5,US-DE,New Castle,White Clay Creek SP--Thompson Station Rd.,39.7399964,-75.7543802,5/5/2014,5:50 PM,eBird - Traveling Count,86,1,1.609,NA,3,NA,NA,Warbling with Taj Schottland and Matt Boone
S18198490,Canada Goose,Branta canadensis,277,4,US-PA,Philadelphia,John Heinz NWR at Tinicum (IBA),39.8914715,-75.2571492,5/3/2014,8:29 AM,eBird - Traveling Count,172,1,2.414,NA,4,NA,NA,Submitted from  BirdLog NA for Android v1.9.3
